Spne-ST-8124	Spne-gki-15	Spne-spi-9	Spne-aroE-26	Spne-ddl-530	Spne-gdh-9	Spne-recP-14	Spne-xpt-16
Spne-ST-8125	Spne-gki-2	Spne-spi-6	Spne-aroE-8	Spne-ddl-531	Spne-gdh-9	Spne-recP-1	Spne-xpt-1
Spne-ST-8126	Spne-gki-8	Spne-spi-348	Spne-aroE-7	Spne-ddl-8	Spne-gdh-13	Spne-recP-6	Spne-xpt-6
Spne-ST-8127	Spne-gki-13	Spne-spi-16	Spne-aroE-12	Spne-ddl-20	Spne-gdh-8	Spne-recP-5	Spne-xpt-1
Spne-ST-8128	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-15	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-8129	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-1	Spne-gdh-11	Spne-recP-38	Spne-xpt-8
Spne-ST-8130	Spne-gki-9	Spne-spi-10	Spne-aroE-7	Spne-ddl-29	Spne-gdh-60	Spne-recP-8	Spne-xpt-49
Spne-ST-8131	Spne-gki-2	Spne-spi-1	Spne-aroE-8	Spne-ddl-1	Spne-gdh-10	Spne-recP-16	Spne-xpt-8
Spne-ST-8132	Spne-gki-9	Spne-spi-6	Spne-aroE-7	Spne-ddl-29	Spne-gdh-60	Spne-recP-8	Spne-xpt-4
Spne-ST-8133	Spne-gki-2	Spne-spi-6	Spne-aroE-2	Spne-ddl-14	Spne-gdh-19	Spne-recP-17	Spne-xpt-6
Spne-ST-8134	Spne-gki-14	Spne-spi-17	Spne-aroE-1	Spne-ddl-14	Spne-gdh-8	Spne-recP-4	Spne-xpt-51
Spne-ST-8135	Spne-gki-8	Spne-spi-1	Spne-aroE-7	Spne-ddl-8	Spne-gdh-13	Spne-recP-12	Spne-xpt-6
Spne-ST-8136	Spne-gki-6	Spne-spi-10	Spne-aroE-7	Spne-ddl-14	Spne-gdh-13	Spne-recP-6	Spne-xpt-6
Spne-ST-8137	Spne-gki-8	Spne-spi-42	Spne-aroE-60	Spne-ddl-18	Spne-gdh-60	Spne-recP-5	Spne-xpt-1
Spne-ST-8138	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-14	Spne-gdh-11	Spne-recP-16	Spne-xpt-493
Spne-ST-8139	Spne-gki-19	Spne-spi-349	Spne-aroE-1	Spne-ddl-17	Spne-gdh-5	Spne-recP-15	Spne-xpt-20
Spne-ST-8140	Spne-gki-4	Spne-spi-15	Spne-aroE-7	Spne-ddl-28	Spne-gdh-9	Spne-recP-12	Spne-xpt-20
Spne-ST-8141	Spne-gki-34	Spne-spi-7	Spne-aroE-6	Spne-ddl-17	Spne-gdh-57	Spne-recP-28	Spne-xpt-1
Spne-ST-8142	Spne-gki-1	Spne-spi-224	Spne-aroE-247	Spne-ddl-14	Spne-gdh-6	Spne-recP-2	Spne-xpt-1
Spne-ST-8143	Spne-gki-1	Spne-spi-6	Spne-aroE-7	Spne-ddl-532	Spne-gdh-6	Spne-recP-2	Spne-xpt-3
Spne-ST-8144	Spne-gki-1	Spne-spi-6	Spne-aroE-5	Spne-ddl-14	Spne-gdh-6	Spne-recP-1	Spne-xpt-1
Spne-ST-8145	Spne-gki-225	Spne-spi-17	Spne-aroE-1	Spne-ddl-14	Spne-gdh-382	Spne-recP-12	Spne-xpt-1
Spne-ST-8146	Spne-gki-1	Spne-spi-10	Spne-aroE-7	Spne-ddl-21	Spne-gdh-2	Spne-recP-1	Spne-xpt-495
Spne-ST-8147	Spne-gki-36	Spne-spi-17	Spne-aroE-2	Spne-ddl-14	Spne-gdh-5	Spne-recP-12	Spne-xpt-494
Spne-ST-8148	Spne-gki-4	Spne-spi-103	Spne-aroE-15	Spne-ddl-168	Spne-gdh-8	Spne-recP-3	Spne-xpt-19
Spne-ST-8149	Spne-gki-6	Spne-spi-9	Spne-aroE-2	Spne-ddl-17	Spne-gdh-5	Spne-recP-5	Spne-xpt-129
Spne-ST-8150	Spne-gki-2	Spne-spi-6	Spne-aroE-10	Spne-ddl-14	Spne-gdh-12	Spne-recP-1	Spne-xpt-28
Spne-ST-8151	Spne-gki-62	Spne-spi-6	Spne-aroE-2	Spne-ddl-309	Spne-gdh-8	Spne-recP-16	Spne-xpt-388
Spne-ST-8152	Spne-gki-4	Spne-spi-17	Spne-aroE-13	Spne-ddl-9	Spne-gdh-9	Spne-recP-18	Spne-xpt-7
Spne-ST-8153	Spne-gki-227	Spne-spi-15	Spne-aroE-1	Spne-ddl-11	Spne-gdh-10	Spne-recP-1	Spne-xpt-26
Spne-ST-8154	Spne-gki-4	Spne-spi-17	Spne-aroE-54	Spne-ddl-9	Spne-gdh-10	Spne-recP-10	Spne-xpt-1
Spne-ST-8155	Spne-gki-6	Spne-spi-6	Spne-aroE-6	Spne-ddl-9	Spne-gdh-9	Spne-recP-10	Spne-xpt-1
Spne-ST-8156	Spne-gki-54	Spne-spi-7	Spne-aroE-6	Spne-ddl-255	Spne-gdh-5	Spne-recP-5	Spne-xpt-3
Spne-ST-8157	Spne-gki-9	Spne-spi-6	Spne-aroE-2	Spne-ddl-309	Spne-gdh-8	Spne-recP-16	Spne-xpt-3
Spne-ST-8158	Spne-gki-4	Spne-spi-7	Spne-aroE-10	Spne-ddl-9	Spne-gdh-10	Spne-recP-1	Spne-xpt-19
Spne-ST-8159	Spne-gki-4	Spne-spi-6	Spne-aroE-10	Spne-ddl-17	Spne-gdh-17	Spne-recP-1	Spne-xpt-1
Spne-ST-8160	Spne-gki-6	Spne-spi-7	Spne-aroE-10	Spne-ddl-255	Spne-gdh-11	Spne-recP-1	Spne-xpt-234
Spne-ST-8161	Spne-gki-146	Spne-spi-9	Spne-aroE-1	Spne-ddl-14	Spne-gdh-10	Spne-recP-219	Spne-xpt-19
Spne-ST-8162	Spne-gki-97	Spne-spi-6	Spne-aroE-1	Spne-ddl-533	Spne-gdh-32	Spne-recP-5	Spne-xpt-88
Spne-ST-8163	Spne-gki-223	Spne-spi-6	Spne-aroE-8	Spne-ddl-17	Spne-gdh-362	Spne-recP-5	Spne-xpt-1
Spne-ST-8164	Spne-gki-1	Spne-spi-6	Spne-aroE-54	Spne-ddl-506	Spne-gdh-5	Spne-recP-162	Spne-xpt-28
Spne-ST-8165	Spne-gki-1	Spne-spi-15	Spne-aroE-5	Spne-ddl-18	Spne-gdh-5	Spne-recP-5	Spne-xpt-1
Spne-ST-8166	Spne-gki-4	Spne-spi-25	Spne-aroE-7	Spne-ddl-8	Spne-gdh-25	Spne-recP-6	Spne-xpt-6
Spne-ST-8167	Spne-gki-361	Spne-spi-323	Spne-aroE-2	Spne-ddl-14	Spne-gdh-60	Spne-recP-18	Spne-xpt-3
Spne-ST-8168	Spne-gki-29	Spne-spi-6	Spne-aroE-44	Spne-ddl-80	Spne-gdh-47	Spne-recP-37	Spne-xpt-7
Spne-ST-8169	Spne-gki-4	Spne-spi-3	Spne-aroE-5	Spne-ddl-7	Spne-gdh-5	Spne-recP-5	Spne-xpt-1
Spne-ST-8170	Spne-gki-9	Spne-spi-6	Spne-aroE-13	Spne-ddl-14	Spne-gdh-5	Spne-recP-6	Spne-xpt-90
Spne-ST-8171	Spne-gki-17	Spne-spi-5	Spne-aroE-1	Spne-ddl-8	Spne-gdh-72	Spne-recP-5	Spne-xpt-3
Spne-ST-8172	Spne-gki-4	Spne-spi-9	Spne-aroE-13	Spne-ddl-18	Spne-gdh-8	Spne-recP-1	Spne-xpt-1
Spne-ST-8173	Spne-gki-4	Spne-spi-3	Spne-aroE-15	Spne-ddl-5	Spne-gdh-17	Spne-recP-18	Spne-xpt-1
Spne-ST-8174	Spne-gki-1	Spne-spi-6	Spne-aroE-11	Spne-ddl-239	Spne-gdh-47	Spne-recP-2	Spne-xpt-146
Spne-ST-8175	Spne-gki-10	Spne-spi-19	Spne-aroE-7	Spne-ddl-1	Spne-gdh-11	Spne-recP-1	Spne-xpt-3
Spne-ST-8176	Spne-gki-9	Spne-spi-19	Spne-aroE-26	Spne-ddl-14	Spne-gdh-5	Spne-recP-6	Spne-xpt-6
Spne-ST-8177	Spne-gki-4	Spne-spi-36	Spne-aroE-14	Spne-ddl-74	Spne-gdh-5	Spne-recP-10	Spne-xpt-3
Spne-ST-8178	Spne-gki-4	Spne-spi-1	Spne-aroE-7	Spne-ddl-9	Spne-gdh-14	Spne-recP-12	Spne-xpt-1
Spne-ST-8179	Spne-gki-4	Spne-spi-1	Spne-aroE-7	Spne-ddl-35	Spne-gdh-10	Spne-recP-12	Spne-xpt-3
Spne-ST-8180	Spne-gki-74	Spne-spi-13	Spne-aroE-86	Spne-ddl-17	Spne-gdh-5	Spne-recP-8	Spne-xpt-16
Spne-ST-8181	Spne-gki-2	Spne-spi-34	Spne-aroE-2	Spne-ddl-308	Spne-gdh-8	Spne-recP-4	Spne-xpt-1
Spne-ST-8182	Spne-gki-10	Spne-spi-6	Spne-aroE-11	Spne-ddl-14	Spne-gdh-121	Spne-recP-1	Spne-xpt-64
Spne-ST-8183	Spne-gki-4	Spne-spi-5	Spne-aroE-50	Spne-ddl-8	Spne-gdh-5	Spne-recP-5	Spne-xpt-3
Spne-ST-8184	Spne-gki-175	Spne-spi-1	Spne-aroE-10	Spne-ddl-8	Spne-gdh-9	Spne-recP-6	Spne-xpt-1
Spne-ST-8185	Spne-gki-27	Spne-spi-10	Spne-aroE-1	Spne-ddl-17	Spne-gdh-5	Spne-recP-1	Spne-xpt-173
Spne-ST-8186	Spne-gki-9	Spne-spi-5	Spne-aroE-50	Spne-ddl-6	Spne-gdh-10	Spne-recP-43	Spne-xpt-146
Spne-ST-8187	Spne-gki-1	Spne-spi-6	Spne-aroE-7	Spne-ddl-14	Spne-gdh-162	Spne-recP-2	Spne-xpt-26
Spne-ST-8188	Spne-gki-9	Spne-spi-14	Spne-aroE-27	Spne-ddl-6	Spne-gdh-60	Spne-recP-12	Spne-xpt-3
Spne-ST-8189	Spne-gki-9	Spne-spi-6	Spne-aroE-12	Spne-ddl-28	Spne-gdh-10	Spne-recP-18	Spne-xpt-4
Spne-ST-8190	Spne-gki-1	Spne-spi-16	Spne-aroE-2	Spne-ddl-14	Spne-gdh-72	Spne-recP-11	Spne-xpt-3
Spne-ST-8191	Spne-gki-4	Spne-spi-1	Spne-aroE-7	Spne-ddl-5	Spne-gdh-59	Spne-recP-1	Spne-xpt-80
Spne-ST-8192	Spne-gki-8	Spne-spi-1	Spne-aroE-7	Spne-ddl-192	Spne-gdh-13	Spne-recP-6	Spne-xpt-6
Spne-ST-8193	Spne-gki-78	Spne-spi-15	Spne-aroE-2	Spne-ddl-196	Spne-gdh-5	Spne-recP-2	Spne-xpt-20
Spne-ST-8194	Spne-gki-2	Spne-spi-6	Spne-aroE-2	Spne-ddl-1	Spne-gdh-8	Spne-recP-4	Spne-xpt-6
Spne-ST-8195	Spne-gki-2	Spne-spi-6	Spne-aroE-7	Spne-ddl-20	Spne-gdh-15	Spne-recP-10	Spne-xpt-1
Spne-ST-8196	Spne-gki-4	Spne-spi-1	Spne-aroE-8	Spne-ddl-14	Spne-gdh-14	Spne-recP-12	Spne-xpt-1
Spne-ST-8197	Spne-gki-8	Spne-spi-25	Spne-aroE-7	Spne-ddl-8	Spne-gdh-13	Spne-recP-10	Spne-xpt-6
Spne-ST-8198	Spne-gki-8	Spne-spi-4	Spne-aroE-7	Spne-ddl-8	Spne-gdh-13	Spne-recP-10	Spne-xpt-6
Spne-ST-8199	Spne-gki-2	Spne-spi-4	Spne-aroE-4	Spne-ddl-8	Spne-gdh-4	Spne-recP-4	Spne-xpt-1
Spne-ST-8200	Spne-gki-14	Spne-spi-14	Spne-aroE-8	Spne-ddl-14	Spne-gdh-13	Spne-recP-15	Spne-xpt-4
Spne-ST-8201	Spne-gki-36	Spne-spi-6	Spne-aroE-2	Spne-ddl-20	Spne-gdh-5	Spne-recP-12	Spne-xpt-21
Spne-ST-8202	Spne-gki-2	Spne-spi-6	Spne-aroE-4	Spne-ddl-1	Spne-gdh-16	Spne-recP-15	Spne-xpt-20
Spne-ST-8203	Spne-gki-14	Spne-spi-17	Spne-aroE-15	Spne-ddl-14	Spne-gdh-13	Spne-recP-4	Spne-xpt-4
Spne-ST-8204	Spne-gki-19	Spne-spi-6	Spne-aroE-4	Spne-ddl-1	Spne-gdh-16	Spne-recP-12	Spne-xpt-20
Spne-ST-8205	Spne-gki-19	Spne-spi-6	Spne-aroE-10	Spne-ddl-1	Spne-gdh-16	Spne-recP-44	Spne-xpt-20
Spne-ST-8206	Spne-gki-14	Spne-spi-17	Spne-aroE-4	Spne-ddl-14	Spne-gdh-13	Spne-recP-4	Spne-xpt-4
Spne-ST-8207	Spne-gki-1	Spne-spi-15	Spne-aroE-6	Spne-ddl-231	Spne-gdh-11	Spne-recP-67	Spne-xpt-72
Spne-ST-8208	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-238	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-8209	Spne-gki-14	Spne-spi-17	Spne-aroE-8	Spne-ddl-534	Spne-gdh-13	Spne-recP-4	Spne-xpt-4
Spne-ST-8210	Spne-gki-19	Spne-spi-350	Spne-aroE-10	Spne-ddl-1	Spne-gdh-16	Spne-recP-15	Spne-xpt-20
Spne-ST-8211	Spne-gki-19	Spne-spi-6	Spne-aroE-10	Spne-ddl-535	Spne-gdh-16	Spne-recP-15	Spne-xpt-20
Spne-ST-8212	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-536	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-8213	Spne-gki-9	Spne-spi-13	Spne-aroE-7	Spne-ddl-14	Spne-gdh-5	Spne-recP-1	Spne-xpt-1
Spne-ST-8214	Spne-gki-9	Spne-spi-6	Spne-aroE-15	Spne-ddl-8	Spne-gdh-8	Spne-recP-16	Spne-xpt-49
Spne-ST-8215	Spne-gki-19	Spne-spi-217	Spne-aroE-2	Spne-ddl-14	Spne-gdh-8	Spne-recP-1	Spne-xpt-14
Spne-ST-8216	Spne-gki-19	Spne-spi-3	Spne-aroE-15	Spne-ddl-63	Spne-gdh-8	Spne-recP-15	Spne-xpt-104
Spne-ST-8217	Spne-gki-2	Spne-spi-3	Spne-aroE-15	Spne-ddl-63	Spne-gdh-16	Spne-recP-15	Spne-xpt-104
Spne-ST-8218	Spne-gki-355	Spne-spi-3	Spne-aroE-236	Spne-ddl-6	Spne-gdh-5	Spne-recP-16	Spne-xpt-1
Spne-ST-8219	Spne-gki-9	Spne-spi-6	Spne-aroE-7	Spne-ddl-17	Spne-gdh-8	Spne-recP-15	Spne-xpt-49
Spne-ST-8220	Spne-gki-19	Spne-spi-6	Spne-aroE-15	Spne-ddl-63	Spne-gdh-16	Spne-recP-15	Spne-xpt-104
Spne-ST-8221	Spne-gki-19	Spne-spi-6	Spne-aroE-4	Spne-ddl-137	Spne-gdh-16	Spne-recP-15	Spne-xpt-6
Spne-ST-8222	Spne-gki-362	Spne-spi-6	Spne-aroE-15	Spne-ddl-8	Spne-gdh-8	Spne-recP-16	Spne-xpt-49
Spne-ST-8223	Spne-gki-363	Spne-spi-3	Spne-aroE-15	Spne-ddl-14	Spne-gdh-16	Spne-recP-101	Spne-xpt-19
Spne-ST-8224	Spne-gki-2	Spne-spi-4	Spne-aroE-4	Spne-ddl-1	Spne-gdh-363	Spne-recP-4	Spne-xpt-1
Spne-ST-8225	Spne-gki-19	Spne-spi-6	Spne-aroE-248	Spne-ddl-245	Spne-gdh-16	Spne-recP-101	Spne-xpt-4
Spne-ST-8226	Spne-gki-19	Spne-spi-6	Spne-aroE-15	Spne-ddl-26	Spne-gdh-16	Spne-recP-220	Spne-xpt-20
Spne-ST-8227	Spne-gki-364	Spne-spi-6	Spne-aroE-15	Spne-ddl-26	Spne-gdh-16	Spne-recP-15	Spne-xpt-20
Spne-ST-8228	Spne-gki-14	Spne-spi-351	Spne-aroE-8	Spne-ddl-14	Spne-gdh-13	Spne-recP-4	Spne-xpt-4
Spne-ST-8229	Spne-gki-14	Spne-spi-17	Spne-aroE-249	Spne-ddl-14	Spne-gdh-13	Spne-recP-4	Spne-xpt-4
Spne-ST-8230	Spne-gki-53	Spne-spi-14	Spne-aroE-1	Spne-ddl-422	Spne-gdh-5	Spne-recP-32	Spne-xpt-20
Spne-ST-8231	Spne-gki-1	Spne-spi-6	Spne-aroE-2	Spne-ddl-14	Spne-gdh-62	Spne-recP-25	Spne-xpt-8
Spne-ST-8232	Spne-gki-4	Spne-spi-30	Spne-aroE-1	Spne-ddl-5	Spne-gdh-29	Spne-recP-21	Spne-xpt-1
Spne-ST-8233	Spne-gki-4	Spne-spi-30	Spne-aroE-15	Spne-ddl-5	Spne-gdh-29	Spne-recP-21	Spne-xpt-6
Spne-ST-8234	Spne-gki-365	Spne-spi-6	Spne-aroE-4	Spne-ddl-1	Spne-gdh-16	Spne-recP-15	Spne-xpt-20
Spne-ST-8235	Spne-gki-4	Spne-spi-5	Spne-aroE-86	Spne-ddl-204	Spne-gdh-5	Spne-recP-5	Spne-xpt-3
Spne-ST-8236	Spne-gki-2	Spne-spi-6	Spne-aroE-2	Spne-ddl-1	Spne-gdh-47	Spne-recP-4	Spne-xpt-1
Spne-ST-8237	Spne-gki-9	Spne-spi-14	Spne-aroE-2	Spne-ddl-220	Spne-gdh-5	Spne-recP-12	Spne-xpt-3
Spne-ST-8238	Spne-gki-2	Spne-spi-1	Spne-aroE-2	Spne-ddl-1	Spne-gdh-10	Spne-recP-16	Spne-xpt-96
Spne-ST-8239	Spne-gki-4	Spne-spi-11	Spne-aroE-7	Spne-ddl-14	Spne-gdh-14	Spne-recP-12	Spne-xpt-3
Spne-ST-8240	Spne-gki-2	Spne-spi-54	Spne-aroE-4	Spne-ddl-1	Spne-gdh-10	Spne-recP-4	Spne-xpt-1
Spne-ST-8241	Spne-gki-28	Spne-spi-7	Spne-aroE-2	Spne-ddl-17	Spne-gdh-5	Spne-recP-11	Spne-xpt-48
Spne-ST-8242	Spne-gki-2	Spne-spi-54	Spne-aroE-10	Spne-ddl-1	Spne-gdh-10	Spne-recP-16	Spne-xpt-146
Spne-ST-8243	Spne-gki-196	Spne-spi-33	Spne-aroE-96	Spne-ddl-14	Spne-gdh-5	Spne-recP-51	Spne-xpt-12
Spne-ST-8244	Spne-gki-9	Spne-spi-10	Spne-aroE-1	Spne-ddl-14	Spne-gdh-61	Spne-recP-4	Spne-xpt-22
Spne-ST-8245	Spne-gki-15	Spne-spi-10	Spne-aroE-13	Spne-ddl-19	Spne-gdh-48	Spne-recP-14	Spne-xpt-16
Spne-ST-8246	Spne-gki-2	Spne-spi-6	Spne-aroE-52	Spne-ddl-22	Spne-gdh-15	Spne-recP-10	Spne-xpt-1
Spne-ST-8247	Spne-gki-4	Spne-spi-32	Spne-aroE-25	Spne-ddl-44	Spne-gdh-121	Spne-recP-16	Spne-xpt-28
Spne-ST-8248	Spne-gki-1	Spne-spi-6	Spne-aroE-7	Spne-ddl-8	Spne-gdh-162	Spne-recP-2	Spne-xpt-1
Spne-ST-8249	Spne-gki-1	Spne-spi-9	Spne-aroE-1	Spne-ddl-8	Spne-gdh-8	Spne-recP-1	Spne-xpt-220
Spne-ST-8250	Spne-gki-8	Spne-spi-9	Spne-aroE-1	Spne-ddl-245	Spne-gdh-8	Spne-recP-66	Spne-xpt-103
Spne-ST-8251	Spne-gki-1	Spne-spi-6	Spne-aroE-10	Spne-ddl-14	Spne-gdh-8	Spne-recP-15	Spne-xpt-28
Spne-ST-8252	Spne-gki-9	Spne-spi-78	Spne-aroE-8	Spne-ddl-6	Spne-gdh-13	Spne-recP-1	Spne-xpt-1
Spne-ST-8253	Spne-gki-54	Spne-spi-17	Spne-aroE-2	Spne-ddl-9	Spne-gdh-5	Spne-recP-12	Spne-xpt-1
Spne-ST-8254	Spne-gki-5	Spne-spi-6	Spne-aroE-8	Spne-ddl-442	Spne-gdh-5	Spne-recP-1	Spne-xpt-20
Spne-ST-8255	Spne-gki-1	Spne-spi-292	Spne-aroE-2	Spne-ddl-7	Spne-gdh-5	Spne-recP-2	Spne-xpt-220
Spne-ST-8256	Spne-gki-4	Spne-spi-9	Spne-aroE-1	Spne-ddl-8	Spne-gdh-2	Spne-recP-43	Spne-xpt-20
Spne-ST-8257	Spne-gki-40	Spne-spi-241	Spne-aroE-16	Spne-ddl-1	Spne-gdh-19	Spne-recP-5	Spne-xpt-20
Spne-ST-8258	Spne-gki-8	Spne-spi-17	Spne-aroE-5	Spne-ddl-14	Spne-gdh-16	Spne-recP-16	Spne-xpt-428
Spne-ST-8259	Spne-gki-9	Spne-spi-6	Spne-aroE-8	Spne-ddl-14	Spne-gdh-60	Spne-recP-1	Spne-xpt-465
Spne-ST-8260	Spne-gki-268	Spne-spi-7	Spne-aroE-15	Spne-ddl-168	Spne-gdh-5	Spne-recP-10	Spne-xpt-88
Spne-ST-8261	Spne-gki-230	Spne-spi-27	Spne-aroE-10	Spne-ddl-446	Spne-gdh-8	Spne-recP-25	Spne-xpt-20
Spne-ST-8262	Spne-gki-4	Spne-spi-6	Spne-aroE-15	Spne-ddl-17	Spne-gdh-17	Spne-recP-16	Spne-xpt-496
Spne-ST-8263	Spne-gki-366	Spne-spi-6	Spne-aroE-54	Spne-ddl-31	Spne-gdh-13	Spne-recP-16	Spne-xpt-365
Spne-ST-8264	Spne-gki-14	Spne-spi-14	Spne-aroE-13	Spne-ddl-537	Spne-gdh-8	Spne-recP-5	Spne-xpt-1
Spne-ST-8265	Spne-gki-89	Spne-spi-352	Spne-aroE-7	Spne-ddl-451	Spne-gdh-16	Spne-recP-16	Spne-xpt-20
Spne-ST-8266	Spne-gki-9	Spne-spi-353	Spne-aroE-2	Spne-ddl-9	Spne-gdh-8	Spne-recP-38	Spne-xpt-1
Spne-ST-8267	Spne-gki-367	Spne-spi-9	Spne-aroE-250	Spne-ddl-1	Spne-gdh-16	Spne-recP-5	Spne-xpt-346
Spne-ST-8268	Spne-gki-84	Spne-spi-2	Spne-aroE-8	Spne-ddl-4	Spne-gdh-10	Spne-recP-1	Spne-xpt-14
Spne-ST-8269	Spne-gki-8	Spne-spi-15	Spne-aroE-15	Spne-ddl-31	Spne-gdh-364	Spne-recP-18	Spne-xpt-1
Spne-ST-8270	Spne-gki-1	Spne-spi-15	Spne-aroE-32	Spne-ddl-15	Spne-gdh-28	Spne-recP-1	Spne-xpt-52
Spne-ST-8271	Spne-gki-368	Spne-spi-6	Spne-aroE-7	Spne-ddl-20	Spne-gdh-13	Spne-recP-4	Spne-xpt-1
Spne-ST-8272	Spne-gki-4	Spne-spi-6	Spne-aroE-5	Spne-ddl-20	Spne-gdh-13	Spne-recP-4	Spne-xpt-1
Spne-ST-8273	Spne-gki-2	Spne-spi-2	Spne-aroE-8	Spne-ddl-53	Spne-gdh-37	Spne-recP-27	Spne-xpt-11
Spne-ST-8274	Spne-gki-41	Spne-spi-13	Spne-aroE-10	Spne-ddl-6	Spne-gdh-43	Spne-recP-18	Spne-xpt-37
Spne-ST-8275	Spne-gki-7	Spne-spi-8	Spne-aroE-5	Spne-ddl-538	Spne-gdh-5	Spne-recP-7	Spne-xpt-5
Spne-ST-8276	Spne-gki-9	Spne-spi-2	Spne-aroE-8	Spne-ddl-15	Spne-gdh-178	Spne-recP-29	Spne-xpt-12
Spne-ST-8277	Spne-gki-2	Spne-spi-6	Spne-aroE-5	Spne-ddl-245	Spne-gdh-365	Spne-recP-16	Spne-xpt-3
Spne-ST-8278	Spne-gki-41	Spne-spi-13	Spne-aroE-10	Spne-ddl-6	Spne-gdh-61	Spne-recP-18	Spne-xpt-49
Spne-ST-8279	Spne-gki-10	Spne-spi-6	Spne-aroE-251	Spne-ddl-1	Spne-gdh-11	Spne-recP-1	Spne-xpt-1
Spne-ST-8280	Spne-gki-36	Spne-spi-17	Spne-aroE-2	Spne-ddl-14	Spne-gdh-5	Spne-recP-221	Spne-xpt-21
Spne-ST-8281	Spne-gki-9	Spne-spi-6	Spne-aroE-63	Spne-ddl-539	Spne-gdh-8	Spne-recP-2	Spne-xpt-4
Spne-ST-8282	Spne-gki-2	Spne-spi-6	Spne-aroE-7	Spne-ddl-22	Spne-gdh-12	Spne-recP-10	Spne-xpt-1
Spne-ST-8283	Spne-gki-64	Spne-spi-17	Spne-aroE-8	Spne-ddl-14	Spne-gdh-13	Spne-recP-4	Spne-xpt-26
Spne-ST-8284	Spne-gki-2	Spne-spi-2	Spne-aroE-8	Spne-ddl-14	Spne-gdh-5	Spne-recP-12	Spne-xpt-3
Spne-ST-8285	Spne-gki-4	Spne-spi-18	Spne-aroE-189	Spne-ddl-17	Spne-gdh-1	Spne-recP-1	Spne-xpt-20
Spne-ST-8286	Spne-gki-36	Spne-spi-6	Spne-aroE-2	Spne-ddl-1	Spne-gdh-5	Spne-recP-12	Spne-xpt-21
Spne-ST-8287	Spne-gki-36	Spne-spi-17	Spne-aroE-2	Spne-ddl-14	Spne-gdh-5	Spne-recP-12	Spne-xpt-461
Spne-ST-8288	Spne-gki-9	Spne-spi-14	Spne-aroE-18	Spne-ddl-97	Spne-gdh-12	Spne-recP-44	Spne-xpt-77
Spne-ST-8289	Spne-gki-27	Spne-spi-6	Spne-aroE-1	Spne-ddl-18	Spne-gdh-2	Spne-recP-18	Spne-xpt-4
Spne-ST-8290	Spne-gki-14	Spne-spi-17	Spne-aroE-8	Spne-ddl-27	Spne-gdh-13	Spne-recP-4	Spne-xpt-4
Spne-ST-8291	Spne-gki-5	Spne-spi-16	Spne-aroE-2	Spne-ddl-14	Spne-gdh-5	Spne-recP-12	Spne-xpt-3
Spne-ST-8292	Spne-gki-13	Spne-spi-16	Spne-aroE-12	Spne-ddl-20	Spne-gdh-366	Spne-recP-5	Spne-xpt-4
Spne-ST-8293	Spne-gki-13	Spne-spi-16	Spne-aroE-12	Spne-ddl-20	Spne-gdh-8	Spne-recP-222	Spne-xpt-4
Spne-ST-8294	Spne-gki-14	Spne-spi-17	Spne-aroE-2	Spne-ddl-14	Spne-gdh-19	Spne-recP-223	Spne-xpt-4
Spne-ST-8295	Spne-gki-13	Spne-spi-16	Spne-aroE-12	Spne-ddl-20	Spne-gdh-8	Spne-recP-224	Spne-xpt-4
Spne-ST-8296	Spne-gki-4	Spne-spi-10	Spne-aroE-10	Spne-ddl-27	Spne-gdh-7	Spne-recP-19	Spne-xpt-1
Spne-ST-8297	Spne-gki-40	Spne-spi-1	Spne-aroE-7	Spne-ddl-14	Spne-gdh-14	Spne-recP-12	Spne-xpt-497
Spne-ST-8298	Spne-gki-10	Spne-spi-6	Spne-aroE-7	Spne-ddl-5	Spne-gdh-11	Spne-recP-1	Spne-xpt-8
Spne-ST-8299	Spne-gki-4	Spne-spi-30	Spne-aroE-15	Spne-ddl-18	Spne-gdh-29	Spne-recP-21	Spne-xpt-352
Spne-ST-8300	Spne-gki-8	Spne-spi-25	Spne-aroE-7	Spne-ddl-8	Spne-gdh-13	Spne-recP-6	Spne-xpt-20
Spne-ST-8301	Spne-gki-53	Spne-spi-14	Spne-aroE-1	Spne-ddl-199	Spne-gdh-5	Spne-recP-32	Spne-xpt-1
Spne-ST-8302	Spne-gki-53	Spne-spi-14	Spne-aroE-5	Spne-ddl-14	Spne-gdh-5	Spne-recP-32	Spne-xpt-20
Spne-ST-8303	Spne-gki-53	Spne-spi-14	Spne-aroE-1	Spne-ddl-199	Spne-gdh-5	Spne-recP-2	Spne-xpt-20
Spne-ST-8304	Spne-gki-53	Spne-spi-14	Spne-aroE-1	Spne-ddl-199	Spne-gdh-5	Spne-recP-12	Spne-xpt-20
